Query_id	Subject_class
total_10116586	GT2
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH73
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	GH23
total_10125116	CE9
total_10125116	CE9
total_10125147	GH27
total_10125147	GH27
total_10125147	GH27
total_10125516	CE11
total_10126649	CBM9
total_10126649	CBM9
total_1012690	GT20
total_1012690	GT20
total_10128378	GH4
total_1012902	CBM5
total_10130116	GH20
total_10131061	CE4
total_1013187	GH78
total_10136476	GH4
total_10137742	GT5
total_10137742	GT5
total_10137742	GT5
total_10137742	GT5
total_10137742	GT5
total_10137742	GT5
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138678	CBM13
total_10140222	CBM9
total_1014025	CBM50
total_1014025	GH23
total_1014025	CBM50
total_1014025	CBM50
total_1014025	CBM50
total_1014025	CBM50
total_1014025	CBM50
total_1014025	CBM50
total_1014025	CBM50
total_10140326	GT90
total_10141078	CE9
total_1014447	CBM5
total_1014476	CBM35
total_10145325	GT2
total_10146085	GT20
total_10146085	GT20
total_10146085	GT20
total_10146529	CBM50
total_10147092	GH18
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE14
total_10150184	CE11
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10157407	GH121
total_10157407	GH121
total_10157407	GH121
total_10170943	GH2
total_10170943	GH2
total_10172386	GH18
total_10172386	CBM5
total_10173491	GH18
total_10173491	CBM50
total_10173626	CBM12
total_10179080	GH53
total_10179080	GH53
total_10179080	GH53
total_10179287	GT1
total_10179287	GT1
total_10179287	GT1
total_10179287	GT1
total_10185354	GH53
total_10185354	GH53
total_10185354	GH53
total_10185729	GH130
total_1018712	CE6
total_1018712	GH43
total_1018845	GT2
total_10188619	GH130
total_10189421	GH4
total_101903	GT35
total_10192490	CBM50
total_10192490	CBM50
total_10192490	CBM50
total_10192730	GH4
total_10193019	GH13
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202569	CE14
total_10203608	GT20
total_10203608	GT20
total_10203608	GT20
total_10204580	GT4
total_10208669	GH92
total_10208852	GT20
total_10210206	GT2
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10212188	GH1
total_10219885	GH78
total_1022407	GH115
total_10226609	GT4
total_10227463	GH13
total_10227463	GH13
total_10227463	GH13
total_10227463	GH13
total_10229298	CE16
total_10230952	GT2
total_10230952	GT2
total_10230952	GT2
total_10230952	GT2
total_10230952	GT2
total_10230952	GT2
total_10230952	GT2
total_10233452	GH10
total_10235323	GT2
total_10236932	GH39
total_10238408	CE14
total_1024184	CBM5
total_1024184	CBM5
total_10243002	GT2
total_10243002	GT2
total_10244647	GH4
total_10245207	CBM9
total_10245635	GT2
total_10246507	GT2
total_1024951	CE11
total_10249976	GH18
total_10249976	GH18
total_10253125	CE4
total_10253125	CE4
total_10253125	CE4
total_10253125	CE4
total_10253125	CE4
total_10253661	GH3
total_10254788	GH13
total_10254788	GH13
total_10255082	GH17
total_10255082	GH17
total_10257184	CE11
total_10260372	CBM10
total_10260372	CBM2
total_10261909	CE9
total_10265137	GT2
total_10267183	CE11
total_10267183	GT2
total_10267628	GT5
total_10267628	GT5
total_10267628	GT5
total_10267628	GT5
total_10267657	GH43
total_10269682	GH20
total_10271552	CE14
total_10271552	GT2
total_10271552	CE11
total_10271552	CE11
total_10271552	CE11
total_10271552	CE11
total_10274089	GH15
total_10274089	GH15
total_10274515	GT41
total_1027462	GT1
total_10276930	GH26
total_10279836	GT51
total_10282708	CBM3
total_10282708	GH6
total_10282708	GH6
total_10282708	CBM3
total_10282708	CBM3
total_10282708	GH48
total_10283025	CBM48
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10285029	GT2
total_1028510	GH4
total_10287844	GH18
total_10287844	CE3
total_10288056	GT41
total_102909	GT90
total_10293130	CBM5
total_10293130	CBM5
total_10294144	CE11
total_10297599	GT5
total_10297599	GT5
total_10297599	GT5
total_10297599	GT5
total_10300699	CE11
total_1030432	GH3
total_10305	CE11
total_10310937	GH13
total_1031139	CBM13
total_1031139	CBM6
total_1031139	CBM13
total_1031139	CBM13
total_1031139	CBM13
total_1031139	CBM13
total_1031139	CBM6
total_1031139	CBM35
total_1031139	CBM13
total_1031139	CBM6
total_1031139	CBM6
total_1031139	CBM6
total_1031244	CE11
total_1031293	GH43
total_1031293	GH43
total_1031293	GH43
total_1031293	GH43
total_10313604	CBM6
total_10313604	CBM6
total_10313604	CBM6
total_10313604	GH18
total_10313604	GH5
total_10313604	GH5
total_10320705	GH3
total_10320705	GH3
total_10321155	GT2
total_10321155	GT2
total_10321155	GT2
total_1032532	GH4
total_10325433	GH4
total_10325804	GH4
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10325874	CBM50
total_10326184	GT35
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329761	GH38
total_10330995	CE11
total_10330995	GT2
total_10330995	GT2
total_10330995	GT2
total_10337954	GT41
total_10341447	GT1
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10343970	GT2
total_10345327	GH4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_10346838	CBM50
total_10347656	GT2
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10347656	CE11
total_10348014	GT1
total_10351592	CE11
total_10351592	GT2
total_10351592	CE11
total_10351592	CE11
total_10351592	CE11
total_10351592	CE11
total_10351592	CE11
total_10351596	CE9
total_10351596	CE9
total_10356542	GH4
total_10357332	GH20
total_1035876	GH48
total_1035876	CBM3
total_1035876	GH74
total_1035876	CBM3
total_1035876	GH48
total_1035876	GH74
total_1035876	CBM3
total_1035876	CBM3
total_1035876	GH74
total_1035876	GH48
total_1035876	GH74
total_1035876	GH74
total_10359240	GH4
total_10359281	GT51
total_10359896	GT2
total_10364628	GH4
total_10365566	CE11
total_1036661	GH57
total_10367413	GT2
total_10367581	GT90
total_10368022	GT2
total_10368169	GT41
total_1036989	GH4
total_1036989	GH4
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_1037081	GH42
total_10374497	CE11
total_10374497	GT2
total_10374497	CE11
total_10374497	CE11
total_10374498	GT2
total_10374498	GT2
total_10375337	GH43
total_10375337	GH43
total_10375851	GT51
total_10375851	GT51
total_10375851	GT51
total_10375851	GT51
total_10375979	GH4
total_10386581	CBM51
total_10386581	GH35
total_10388034	GH74
total_10388047	CE11
total_10388047	GT2
total_10388047	CE11
total_1038887	GH3
total_1038887	GH3
total_1038961	CE11
total_10390214	PL8
total_10390214	PL8
total_10390375	GT20
total_10395626	GH51
total_10397703	GT90
total_1039840	GH43
total_10398514	CE11
total_10399851	GT5
total_10399851	GT5
total_1039989	GH4
total_10401183	CBM57
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10402304	GT2
total_10402304	GH17
total_10402304	GH17
total_10402304	GH17
total_10402304	GH17
total_10403194	GH13
total_10403901	CE11
total_10404266	GH4
total_10404274	CE4
total_10407129	GT2
total_10408663	GH3
total_10409519	GT1
total_10410512	CBM48
total_10410512	CBM41
total_10412076	CE11
total_10412721	CBM9
total_1041422	GH4
total_1041791	PL9
total_10418201	CE11
total_10418201	CE11
total_10418201	CE11
total_10418201	CE11
total_10418201	GT2
total_10418201	CE11
total_1042032	GT82
total_1042032	GT82
total_10423194	GH5
total_10423699	GT5
total_10424673	GH2
total_1042568	GH2
total_1042657	CE11
total_10428017	GH4
total_10428690	GH20
total_10430185	CE4
total_10430185	CE4
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10430279	GT2
total_10432161	CBM13
total_10432472	GT2
total_10434509	GH13
total_1043609	CE16
total_10437403	GH13
total_10437600	CE11
total_1043803	GH4
total_10439782	GT2
total_10439782	GT2
total_10439782	CE11
total_10439782	GT2
total_10440115	GH3
total_10440218	GT5
total_10440998	GH4
total_10441527	GH130
total_10442300	GT5
total_10442300	GT5
total_10442300	GT5
total_10442300	GT5
total_10442300	GT5
total_10442300	GT5
total_10442300	GT5
total_10443890	GH4
total_10449795	GH4
total_10451932	GH3
total_10451932	GH3
total_10452915	GH133
total_10452915	GH133
total_10455535	CBM48
total_10455535	CBM48
total_10457283	GT82
total_10457283	GT82
total_10457986	GT51
total_10457986	GT51
total_10457986	GT51
total_10458610	CBM9
total_10458610	CBM9
total_10460245	GH13
total_10460294	GH39
total_10461139	GH76
total_10462892	CBM50
total_10470110	CE16
total_10470478	GT1
total_10471993	GH53
total_10471993	GH53
total_10471993	GH53
total_10472475	GT90
total_10474730	CE11
total_10475488	CBM51
total_10476259	CBM13
total_10476259	CBM5
total_10480411	GH3
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10481185	GT1
total_1048169	GH3
total_1048169	GH3
total_1048169	GH3
total_1048169	GH3
total_10481954	GT20
total_10481954	GT20
total_10481954	GT20
total_1048198	GT66
total_10482157	GT35
total_10482157	GT35
total_10482586	CE4
total_10482586	CE4
total_10482586	CE4
total_10482586	CE4
total_10485033	CE11
total_10485033	CE11
total_10485033	CE11
total_10485033	CE11
total_10485033	GT2
total_10485033	CE11
total_10485033	GT2
total_10488884	GT2
total_10488884	GT41
total_10488884	GT41
total_10488884	GT41
total_10489471	GH4
total_10490128	CBM10
total_10490128	CBM2
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490903	GT20
total_10490922	GT4
total_10490922	GT4
total_1049147	CBM9
total_10491821	GH4
total_10492429	GT30
total_10492429	GT30
total_10492429	GT30
total_10493949	CE11
total_10493965	CBM56
total_10493965	CBM56
total_10493965	CBM56
total_10493965	CBM32
total_10495052	GT2
total_10495698	GH4
total_10495736	GH13
total_10495736	GH13
total_10495736	GH13
total_10495736	GH13
total_10495736	GH13
total_10501518	CE1
total_1050262	CBM48
total_10503870	GH4
total_10503949	GT2
total_10507085	GH4
total_105075	GT30
total_1050857	GH31
total_1050857	GH31
total_10510565	GH133
total_10510565	GH133
total_105107	GH27
total_10511483	GH4
total_10515259	CBM6
total_10515259	CBM6
total_10515259	CBM6
total_10515259	CBM5
total_10515259	CE4
total_10515259	CBM5
total_10515259	GH18
total_10515259	CBM6
total_10516464	GH4
total_10522646	GH3
total_10522725	GT66
total_1052607	GT90
total_1052676	CBM5
total_10530446	GT2
total_10534011	GT2
total_10534126	CBM50
total_10536855	GH4
total_1054131	CBM50
total_1054131	CBM50
total_10543062	CBM12
total_10543062	GH18
total_10543062	CBM5
total_10545200	GH4
total_1054684	GT2
total_1054684	GT2
total_10547286	GH4
total_10547512	CE11
total_10547512	CE11
total_10547512	CE11
total_10547512	CE11
total_10547512	CE11
total_10547512	CE11
total_10547512	CE11
total_10547797	CBM48
total_10550659	CBM2
total_10550659	CBM2
total_10550659	CBM2
total_10550659	CBM2
total_10550659	CBM2
total_10550659	CBM48
total_10550659	CBM2
total_10550659	CBM2
total_10555942	GH4
total_10556630	GH4
total_10560133	CBM6
total_10560133	CBM6
total_1056137	CBM5
total_10565079	CBM5
total_10565594	GT41
total_10565594	GT41
total_10565594	GT41
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10565694	GT4
total_10567068	GH4
total_10568901	CBM48
total_10570581	CBM9
total_10571402	GH78
total_10576230	GH94
total_10576230	GH94
total_10579307	CE14
total_10581495	GH4
total_10581699	GH26
total_10581699	CBM51
total_10581699	GH26
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582174	GT51
total_10582630	GH39
total_10583013	CE9
total_10583013	CE9
total_10583013	CE9
total_10583013	CE9
total_10583013	CE9
total_10583013	CE9
total_1058426	GT48
total_10587610	GT9
total_10589144	CE11
total_10589144	CE11
total_10589144	CE11
total_10589144	CE11
total_10589144	CE11
total_10589144	CE11
total_10589144	GT2
total_10589144	CE11
total_10589144	CE11
total_10589144	GT2
total_10591971	GH33
total_10592436	GH16
total_10592436	GH16
total_1059410	CE11
total_10594945	GT2
total_10594945	CE11
total_10594945	GT2
total_10597888	GH18
total_10597888	CBM50
total_10599327	GT2
total_10599327	GT2
total_10599327	CE11
total_10599534	GH92
total_10600043	CBM12
total_10600043	CBM5
total_106035	CE11
total_106035	CE11
total_106035	GT2
total_106035	GT2
total_106035	CE11
total_106035	GT2
total_10603500	GT1
total_10604994	GH33
total_10606899	GH35
total_10608124	GH2
total_10608683	GH53
total_10608683	GH53
total_10608683	GH53
total_10614259	CBM13
total_10622585	CE1
total_10626813	GH27
total_10626813	GH27
total_10626813	CBM13
total_10626813	CBM13
total_10626813	GH27
total_10626813	CBM2
total_10626813	GH27
total_10626813	CBM13
total_10626813	GH27
total_1062982	GH3
total_1062982	GH3
total_10630968	GH3
total_10630968	GH3
total_10635092	GT2
total_10635092	GT2
total_1063728	GH3
total_1063728	GH3
total_10637988	GH4
total_10638906	CE16
total_10638906	CE16
total_10639198	GH1
total_10640641	GH17
total_10640641	GH17
total_10640641	GH17
total_10640728	GT5
total_10640728	GT5
total_1064143	GH4
total_10643146	CBM5
total_10646444	GH57
total_10647564	GT2
total_10647564	GT2
total_10648503	GT4
total_10649626	PL1
total_10650221	CBM2
total_10650221	CBM2
total_10657443	CBM5
total_10658321	GT30
total_10658933	GT1
total_10660882	GT35
total_10661500	GH18
total_10661500	CBM5
total_10661500	CBM5
total_10661500	CBM5
total_10665598	GH57
total_10669599	CBM50
total_106708	GT2
total_10672726	CE11
total_10674330	GT41
total_10674330	GT41
total_10674330	GT41
total_10674330	GT41
total_10674330	GT41
total_10674330	GT41
total_10674330	GT41
total_10675088	GH3
total_10675088	GH3
total_10675088	GH3
total_10677166	GH72
total_1067827	GH3
total_1067827	GH3
total_1067827	GH3
total_1067827	GH3
total_10678574	GT28
total_10679067	AA7
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10680133	GT4
total_10682120	GT35
total_10684478	CE11
total_10689246	CBM5
total_10692242	CE11
total_10694914	GT5
total_10698171	AA10
total_10698171	AA10
total_10698171	AA10
total_10698171	CBM5
total_10698171	CBM5
total_10698171	CBM5
total_10698201	CE11
total_10698201	CE11
total_10699380	GH17
total_10699380	GH17
total_10699380	GH17
total_10700003	GH36
total_10700003	GH36
total_10702646	GH4
total_10703661	CE11
total_10706153	AA7
total_10708784	GT2
total_10710126	GH4
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10711499	GT2
total_10714140	GH4
total_10715993	GT2
total_10716910	GT2
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10716910	CE11
total_10718471	GH2
total_10718471	GH2
total_10722604	GT1
total_10722604	GH4
total_10723928	GH13
total_10723928	GH13
total_10723928	GH13
total_10723928	GH13
total_10723928	GH13
total_10726519	GT8
total_10726693	GH17
total_10726693	GH17
total_10726693	GH17
total_10726693	GT2
total_10726693	GT2
total_10726693	GH17
total_10726745	CBM5
total_10726854	GH27
total_10726854	CBM51
total_10726854	CBM51
total_10726854	GH27
total_10728252	GH27
total_10728252	GH27
total_10728252	GH27
total_10730221	GT2
total_10730221	GT2
total_10730221	GT2
total_10730221	CE11
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073063	CE9
total_1073086	GH39
total_1073086	GH39
total_1073086	GH39
total_10732794	CE11
total_10740299	GT28
total_10740908	CE11
total_10740908	CE11
total_10740908	GT2
total_10740908	CE11
total_10740908	CE11
total_1074579	GH26
total_1074711	GT4
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074730	CE11
total_1074732	GT19
total_10749203	GH53
total_10749203	GH53
total_10749203	GH53
total_10753080	CE9
total_10753080	CE9
total_10754940	GT2
total_10756748	AA5
total_10757072	GH78
total_10757421	GH78
total_10761438	GH77
total_10762526	GH51
total_10762946	GH4
total_1076320	GT90
total_10763490	CE11
total_10763563	GT90
total_107645	CE11
total_107645	CE11
total_107645	CE11
total_107645	CE11
total_107645	CE11
total_107645	CE14
total_107645	CE11
total_107645	CE11
total_1076805	CE11
total_1076805	CE11
total_10768368	CBM3
total_10768368	CBM3
total_10768368	CBM3
total_1076999	GT26
total_1077002	GT2
total_10771759	CBM32
total_1077251	GH4
total_1077257	GT41
total_10772623	GH4
total_10773812	GT2
total_10773812	GT2
total_10775613	GH74
total_10775613	GH74
total_10775613	GH74
total_10776748	GH17
total_10776748	GH17
total_10777581	GH18
total_10777581	CBM5
total_10777581	CBM5
total_10777581	CBM50
total_10777682	GT22
total_1077791	GH4
total_10779278	GH35
total_10779498	PL8
total_10779498	PL8
total_10779498	GH88
total_10779498	PL8
total_10780186	CBM51
total_10780186	CBM6
total_10780187	GT41
total_1078053	GT2
total_10783025	GH78
total_10790153	GT2
total_1079278	GT5
total_10793232	GH25
total_10796767	GH4
total_10797460	CE11
total_10797460	CE11
total_10797460	CE11
total_10797778	CE9
total_10803428	CBM12
total_10803428	CBM5
total_10803775	GT2
total_10803775	GT2
total_10806587	GT90
total_1080829	GH38
total_10809692	CE11
total_10809692	GT2
total_10809692	GT2
total_10809692	CE11
total_1081254	GH43
total_1081427	GT5
total_1081478	CBM2
total_1081478	GH48
total_10815487	GT82
total_10815487	GT82
total_10816103	GT9
total_10817270	GT2
total_10817270	GT2
total_10819439	CE1
total_10821837	GT4
total_10821837	GT4
total_10821837	GT4
total_10823660	CE4
total_10823660	CE4
total_10823660	CE4
total_10823660	CE4
total_10824128	GH43
total_10824128	CBM51
total_10830628	GT2
total_10830628	GT2
total_10830628	GT2
total_10830959	GT2
total_10834575	CBM9
total_10836951	GT2
total_10837514	GH39
total_10837529	GT5
total_10837529	GT5
total_10837529	GT5
total_10837537	GH74
total_10837537	GH74
total_10837549	GT35
total_10837549	GT35
