Query_id	Subject_class
total_1004753	GT83
total_1004753	GT83
total_10049576	GH115
total_10049814	GT4
total_10049814	GT4
total_10049814	GT4
total_10049814	GT4
total_10051308	GH78
total_10052331	CBM2
total_10052331	CBM48
total_10052331	CBM2
total_10052331	CBM2
total_10052331	CBM2
total_10053668	GH77
total_1005632	GT83
total_10056479	GT9
total_10056530	GT4
total_10056530	GT4
total_10056530	GT4
total_10057274	GT19
total_10057274	GT19
total_10057274	GT19
total_10058305	GT2
total_10058868	CBM50
total_10058868	CBM50
total_10059002	GH78
total_10059002	GH79
total_1005915	GT8
total_1005915	GT8
total_1005915	GT8
total_10059293	PL9
total_10059438	CBM2
total_10059438	CBM2
total_10059438	CBM2
total_10059438	CBM2
total_10059548	GT84
total_10059548	GT84
total_10059548	GT84
total_10059548	GT84
total_10059548	GT84
total_10059548	GH94
total_10059548	GH94
total_10059548	GH94
total_10059548	GH94
total_10059548	GH94
total_10059849	GT2
total_10059849	CE11
total_10059849	CE11
total_10059849	CE11
total_10059849	CE11
total_10059849	CE11
total_10059849	CE11
total_10059849	GT2
total_10059849	GT2
total_1006166	GH4
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT9
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10063054	CE11
total_10063054	CE14
total_10063672	GH4
total_10063691	GT2
total_10064131	GT2
total_1006514	GH106
total_1006514	GH106
total_1006514	GH106
total_10066354	CBM50
total_10066558	GH4
total_10066612	GT2
total_10067111	GH2
total_10067801	AA1
total_10067801	AA1
total_10067926	GH38
total_10068762	GH3
total_10068762	GH3
total_10068880	CBM50
total_10071013	GT51
total_10071170	GH4
total_10071515	CE11
total_10071515	GT2
total_10071515	CE11
total_10071515	CE11
total_10071621	CE16
total_10071744	GH57
total_10071744	GH57
total_10072357	GH28
total_10072997	GT1
total_1007403	CBM5
total_10075378	GH43
total_10075694	GT2
total_10076503	GH39
total_10076503	GH39
total_10076503	GH39
total_10076503	GH39
total_10076798	GH4
total_10076890	CE14
total_10076890	CE14
total_10076890	CE14
total_10076890	CE14
total_10077231	GH5
total_10077632	GH38
total_10077632	GT1
total_10077956	GH43
total_10077956	GH43
total_1007994	GT2
total_10080632	GT83
total_10080632	GT83
total_10081544	GH1
total_10081544	GH1
total_10081619	GT2
total_10083557	GH4
total_10087070	GT1
total_10087070	GT1
total_1008832	GH106
total_1009022	GT4
total_1009022	GT4
total_1009022	GT4
total_1009022	GT4
total_10090440	AA5
total_10090583	AA1
total_1009141	CE11
total_10091496	GH4
total_100918	GT20
total_100918	GT20
total_100918	GT20
total_100918	GT20
total_100918	GT20
total_100918	GT20
total_10092175	GH79
total_10093077	GT81
total_10093255	CE11
total_10093355	GT51
total_10093355	GT51
total_10094984	CE11
total_10094984	CE11
total_10094984	CE11
total_10094984	CE11
total_10094984	CE11
total_10094984	CE11
total_10094984	CE11
total_10094984	GT2
total_10095125	GH4
total_10095206	CBM2
total_10095206	CBM2
total_10095206	CBM2
total_10095450	GT83
total_10095450	GT83
total_10097704	CBM50
total_10097704	CBM50
total_10097780	GT4
total_10097780	GT4
total_10098229	GT9
total_10098705	CE7
total_10098705	CE7
total_10098705	CE7
total_10099000	GT19
total_10099000	GT19
total_10099091	GH4
total_10101288	CBM5
total_10101288	CBM32
total_10101288	GH18
total_10101405	GH28
total_101036	GT2
total_10105877	GT26
total_10105877	GT26
total_10105877	GT26
total_1010765	GT51
total_1010765	GT51
total_1010765	GT51
total_10108524	CBM2
total_10108524	GH18
total_10108524	GH18
total_10111347	GT66
total_10111347	GT66
total_10111433	GH4
total_10112783	GT22
total_10114145	GH4
total_1011430	GH23
total_10116586	GT2
total_10116674	GT4
total_10117355	GT2
total_10117361	GT4
total_10117361	GT4
total_10117361	GT4
total_10117984	GT2
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH23
total_10119313	CBM50
total_10119313	CBM50
total_10119313	GH73
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10119318	GH15
total_10121053	GT51
total_1012172	GT2
total_1012172	GT2
total_1012172	CE11
total_10122076	GT2
total_10123298	GT2
total_10123662	GT81
total_10123662	GT81
total_10123662	GT81
total_10125003	CE6
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125641	GT4
total_10125641	GT4
total_10128666	AA1
total_10129592	CBM32
total_10129853	GH4
total_10130158	GT2
total_1013187	GH78
total_10135407	GT51
total_10136476	GH4
total_10137565	GT41
total_10137565	GT41
total_10137565	GT41
total_10137565	GT41
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138678	CBM13
total_10140857	GT30
total_10140857	GT30
total_10140857	GT30
total_10140857	GT30
total_10140857	GT30
total_10140857	GT30
total_1014319	GT2
total_1014368	GH43
total_10145325	GT2
total_10146529	CBM50
total_10146581	GT30
total_10146820	GT30
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_10147420	GT1
total_1014885	GT2
total_1014902	GH92
total_10150184	CE11
total_10150184	CE11
total_10150184	CE14
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150184	CE11
total_10150630	GT19
total_10150630	GT19
total_10151037	GT9
total_10151037	GT9
total_10151037	GT9
total_10151037	GT9
total_10151037	GT9
total_10151037	GT9
total_10151069	GH12
total_10151069	GH12
total_10153021	CBM2
total_10153021	CBM48
total_10153021	CBM20
total_10153369	CBM5
total_10153369	CBM12
total_10153369	CBM12
total_10153369	CBM12
total_10153863	CBM2
total_10153863	CBM48
total_10153863	CBM2
total_10153865	CBM2
total_10153865	CBM2
total_10153865	CBM2
total_10155320	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10156833	GT35
total_10157377	GT2
total_10158552	GT4
total_10159096	CE11
total_10159096	GT2
total_10159096	CE11
total_10159096	CE11
total_10159096	CE11
total_10159487	CBM5
total_10160303	GT4
total_10160908	GT66
total_10163280	GT41
total_10163280	GT41
total_10163280	GT41
total_10163280	GT41
total_10163280	GT41
total_10163692	GT4
total_10164312	GT9
total_10165006	CBM50
total_10165413	CE11
total_10165413	GT2
total_10165413	GT2
total_10166882	GT2
total_10167782	GT89
total_10168248	CE11
total_10169518	GH78
total_1017323	GT2
total_10174561	GT19
total_10174561	GT19
total_10174561	GT19
total_10174561	GT19
total_10176264	GT27
total_10176264	GT27
total_10177037	GT4
total_101774	CBM2
total_101774	CBM2
total_101774	CBM2
total_10180200	GT2
total_10180367	GH10
total_10181089	GT49
total_1018135	GT2
total_1018135	CE11
total_1018135	GT2
total_10181569	CBM50
total_10181569	CBM50
total_10182342	CE1
total_10183504	GH2
total_10183976	GH4
total_10184507	GT2
total_10185374	GH1
total_10185374	GH1
total_10185374	GH1
total_10185374	GH1
total_10185374	GH1
total_10185374	GH1
total_10186792	CBM50
total_10186792	CBM50
total_1018712	GH43
total_1018712	CE6
total_10187243	GH4
total_10188773	GH37
total_10189028	CBM50
total_10189028	CBM50
total_1018956	GT9
total_10189640	CE11
total_10190084	GT4
total_10190084	GT4
total_10190084	GT4
total_10190084	GT4
total_10190084	GT4
total_10191239	GH109
total_10191239	GH109
total_10191239	GH109
total_10191239	GH109
total_10191239	GH109
total_10191239	GH109
total_10192730	GH4
total_1019291	GH3
total_1019291	GH3
total_10195365	GT2
total_10195694	CE11
total_10195694	GT2
total_10195694	GT2
total_10196020	CBM10
total_10196020	CBM2
total_10196986	CBM50
total_10196986	CBM50
total_10198158	GT2
total_10198482	GT83
total_10198482	GT83
total_10198482	GT83
total_10199630	GT84
total_10199630	GH94
total_10201493	GT51
total_10201493	GT51
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202199	GT41
total_10202263	GT26
total_10206081	CBM50
total_10206081	CBM50
total_10206535	GH39
total_10207382	CBM50
total_10207382	CBM50
total_10207382	CBM50
total_10207382	CBM50
total_10207382	CBM50
total_10209457	CE11
total_10211106	GT2
total_10211106	GT2
total_10212152	CBM57
total_10212152	CBM57
total_10212877	CE4
total_10212877	CE4
total_10212877	CE4
total_10213425	CBM13
total_10213427	GT2
total_10213427	CE11
total_10213427	CE11
total_10213427	CE11
total_10213427	GT2
total_10213427	CE11
total_10213427	CE11
total_10214369	GH4
total_10215003	GT4
total_10215003	GT4
total_10215003	GT4
total_10215003	GT4
total_10215499	GT41
total_10215499	GT41
total_10215499	GT41
total_10215499	GT41
total_10215499	GT41
total_10216072	GT2
total_10216072	GT2
total_10217882	GT4
total_1021792	CBM32
total_10221368	CBM2
total_10221368	CBM2
total_10221368	CBM2
total_10221368	CBM2
total_10221498	GT30
total_10221592	GT4
total_10221592	GT4
total_10221592	GT4
total_10221592	GT4
total_10221592	GT4
total_102229	GT2
total_10223003	GH4
total_10223228	GT2
total_1022407	GH115
total_10227786	GT2
total_10229200	GT51
total_10232262	GT2
total_10232954	GT9
total_10233361	GT2
total_10233705	GT2
total_10233705	GT2
total_1023608	GT4
total_1023608	GT4
total_1023608	GT4
total_1023608	GT4
total_10236530	GT90
total_1023913	GH39
total_10240614	GT83
total_1024064	CBM50
total_1024064	CBM50
total_10241106	GT22
total_10243974	GT1
total_10244647	GH4
total_10244974	GT66
total_10245207	CBM9
total_10245337	GH4
total_10245635	GT2
total_10246901	CBM2
total_10247528	GT9
total_10247824	GT2
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	CBM48
total_10249329	GH13
total_10249329	GH13
total_10249329	CBM48
total_10249329	GH13
total_10252417	CBM48
total_10253581	GH3
total_10253654	GH28
total_10253661	GH3
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10254087	GT51
total_10255075	GH109
total_10255075	GH109
total_10255075	GH109
total_10255075	GH109
total_10255075	GH109
total_10255075	GH109
total_10255075	GH109
total_10257314	GT4
total_10259422	GH10
total_10259544	GT2
total_10260372	CBM10
total_10260372	CBM2
total_10260565	GT51
total_10260565	GT51
total_10260830	CE8
total_10261016	CE11
total_10261934	CBM2
total_1026196	GT2
total_10262912	CBM5
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10262954	GT51
total_10263669	GT4
total_10264072	CBM9
total_10264072	CBM9
total_10264246	GT4
total_10266514	GH23
total_10266521	GH26
total_10266522	AA1
total_10266634	GT41
total_1026804	GH4
total_10270981	AA12
total_10270981	AA12
total_10270981	AA12
total_10270981	AA12
total_10270981	AA12
total_10270981	AA12
total_1027135	GT2
total_10272616	CBM9
total_10274515	GT41
total_1027462	GT1
total_10275926	CBM48
total_10276990	GH4
total_10278625	GT2
total_10279839	GT2
total_10279839	GT2
total_10282874	GT1
total_10282875	GT1
total_10282955	GH105
total_1028342	GT9
total_1028342	GT9
total_1028342	GT9
total_1028342	GT9
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283954	CE11
total_10283962	GT2
total_10284536	CE11
total_1028510	GH4
total_10285428	GT19
total_10287050	GH28
total_10287951	GT51
total_10288684	GT28
total_10290889	GH28
total_102909	GT90
total_10293130	CBM5
total_10293130	CBM5
total_10293808	GH94
total_10293808	GH94
total_1029409	GT2
total_1029409	GT2
total_10295044	GT30
total_10295044	GT30
total_1029754	GT1
total_10300264	GT4
total_10300577	GT41
total_10300699	CE11
total_10301635	GT2
total_10301843	GT2
total_10301843	CE11
total_10301843	CE11
total_10301843	GT2
total_10301843	GT2
total_10301843	CE11
total_10302244	GH53
total_10302244	GH53
total_10302244	GH53
total_10303139	CBM50
total_10303896	GT28
total_10303896	GT28
total_10303919	GT4
total_1030426	GT4
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10305496	GT51
total_10306639	GH27
total_10306718	GH3
total_10307703	GT2
total_10309364	CBM6
total_10309364	CBM6
total_10311426	GH73
total_10311541	CBM50
total_1031273	GT51
total_1031273	GT51
total_10313604	CBM6
total_10313604	GH5
total_10313604	CBM6
total_10313604	CBM6
total_10313604	GH5
total_10313604	GH18
total_10315867	GT2
total_10315867	GT2
total_1031910	GH33
total_1031910	GH33
total_1031910	GH33
total_1031910	GH33
total_1031910	GH33
total_10319632	GH4
total_10320067	GT2
total_10323061	CBM5
total_10323927	CBM2
total_10323927	CBM2
total_103245	GT83
total_10325802	GH4
total_10327082	GT39
total_10327082	GT39
total_10327571	GH36
total_10327880	GT4
total_103290	GT9
total_10333238	GH18
total_10334207	GT2
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10338925	GT9
total_10339043	GH115
total_1034144	GT51
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10342187	GH39
total_10342419	GT4
total_10342419	GT4
total_10342447	GT41
total_10342447	GT41
total_10343745	GH33
total_10343745	GH33
total_10343745	GH33
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_1034566	CE4
total_10346856	CBM2
total_10347403	GT2
total_10348014	GT1
total_10349246	CBM13
total_10349859	GT1
total_10350086	GT4
total_10352131	GT2
total_10352131	GT2
total_10354166	GH12
total_10354166	GH12
total_10354527	GT51
total_10354527	GT51
total_10354527	GT51
total_10354542	GT1
total_103551	GH19
total_10356240	GT4
total_10356240	GT4
total_10357502	GH23
total_10357502	GH23
total_10357502	GH23
total_10357888	GT2
total_1035876	GH74
total_1035876	GH48
total_1035876	GH74
total_1035876	GH74
total_1035876	GH74
total_1035876	CBM3
total_1035876	CBM3
total_1035876	CBM3
total_1035876	CBM3
total_1035876	GH74
total_1035876	GH48
total_1035876	GH48
total_10359340	GT4
total_10359672	GT4
total_10362009	GT2
total_10362009	GT2
total_10363034	GT2
total_10363738	GT76
total_10363871	GT4
total_10364628	GH4
total_10366517	GT2
total_10367413	GT2
total_10367581	GT90
total_10368006	GH108
total_10368006	GH24
total_10368006	GH19
total_10368006	GH73
total_1036848	CE11
total_1036848	GT2
total_1036849	GT2
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_103700	GH30
total_10371048	GT4
total_10372579	GT4
total_10374484	CBM57
total_10374491	GH23
total_10374491	GH23
total_10374497	GT2
total_10374497	CE11
total_10374497	CE11
total_10374497	CE11
total_10374498	GT2
total_10374498	GT2
total_10374502	CE11
total_10374548	GT2
total_10374668	GT83
total_10375694	GH133
total_10375874	GH4
total_10376373	GH4
total_10378698	CBM13
total_10379296	GT2
total_10379914	CE11
total_10379914	GT2
total_10379914	GT2
total_10379914	GT2
total_10379941	CE11
total_10380428	GH115
total_10380779	CBM50
total_10380779	CBM50
total_1038212	GT4
total_1038212	GT4
total_10382191	CE11
total_10382193	GT2
total_10382294	CBM5
total_1038462	GT4
total_1038462	GT4
total_1038462	GT4
total_1038462	GT4
total_10385109	CBM47
total_10385109	CBM47
total_10387594	GT9
total_10387594	GT9
total_10388034	GH74
total_10388047	GT2
total_10388047	CE11
total_10388047	CE11
total_10389411	GT2
total_10389897	GT2
total_10392125	GT4
total_10393270	CBM32
total_10393396	GT51
total_10393596	GT49
total_10394240	GT90
total_10394450	CBM50
total_10394450	CBM50
total_10398222	GT51
total_10398273	GH4
total_1039989	GH4
total_10400363	GT26
total_10400615	CE11
total_10400615	GT2
total_10400615	CE11
total_10400615	CE11
total_10400615	GT2
total_10400615	GT2
total_10400615	CE11
total_10400615	GT2
total_10401182	CE4
total_10401183	CBM57
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10401185	AA3
total_10401189	CBM13
total_10401190	GH39
total_10401190	GH39
total_1040256	GT90
total_10404266	GH4
total_10405092	GT2
total_10406248	GT2
total_10406248	GT2
total_10406248	GT2
total_10406248	GT2
total_10406248	GT2
total_10406248	GT4
total_10406248	GT4
total_10407129	GT2
total_10407219	GT2
total_10407219	GT2
total_10407219	GT2
total_1040732	CBM13
total_10407554	CBM47
total_10407912	CBM13
total_10410011	GH28
total_10410422	GT41
total_10410480	CBM51
total_10410533	GT2
total_1041196	GH18
total_1041196	GH18
total_10412680	GT4
total_10412680	GT4
total_1041287	GH4
total_1041366	GH92
total_1041429	CBM57
total_10415472	CE11
total_10415965	GT9
total_10415965	GT9
total_10416308	GH10
total_10416544	GT2
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10418290	GT4
total_10419723	CE11
total_10419723	CE11
total_10422389	GT41
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_10425280	GH3
total_1042657	CE11
total_10426613	GT19
total_10428017	GH4
total_10428913	GH4
total_10430156	GT41
total_10430156	GT41
total_10431306	GT9
total_10431306	GT9
total_10431306	GT9
total_10432161	CBM13
total_10433466	CBM2
total_1043594	GT2
total_1043609	CE16
total_10436847	GT4
total_10437046	GT2
total_10437537	GT30
total_1043803	GH4
total_10438700	GT2
total_10439664	GH109
total_10439664	GH109
total_10439664	GH109
total_10439664	GH109
total_10439664	GH109
total_10439664	GH109
total_10439664	GH109
total_1043973	GT2
total_10439782	GT2
total_10439782	GT2
total_10439782	CE11
total_10439782	GT2
total_10440174	GT1
total_10445407	GT1
total_10446145	GH74
total_10446145	GH74
total_1044720	GH3
total_10448124	GH13
total_10448124	GH13
total_10448124	GH13
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449045	CE14
total_10449413	GT2
total_10449413	GT4
total_10449413	GT2
total_10449413	GT2
total_10449976	CE14
total_10450276	GT4
total_10452358	GT2
total_10452915	GH133
total_10452915	GH133
total_10453450	GH73
total_10453624	GH23
total_10453624	GH23
total_10453624	GH23
total_10453624	GH23
total_10453624	GH23
total_10454332	CBM13
total_10455535	CBM48
total_10455535	CBM48
total_10458741	GT41
total_10458741	GT41
total_10458741	GT41
total_10458741	GT41
total_10458741	GT41
total_10459279	GH79
total_10459279	GH78
total_10461501	GT2
total_1046155	GT2
total_1046229	GH2
total_1046229	GT26
total_1046249	CBM50
total_10462892	CBM50
total_10463496	CBM2
total_10463496	CBM2
total_10464780	CBM13
total_10464780	CBM13
total_10464780	CBM13
total_10464780	CBM13
total_10464911	GT2
total_10464911	GT2
total_10464911	GT2
total_10464911	GT2
total_10465674	CE11
total_10465980	GT51
total_10465980	GT51
total_10465980	GT51
total_10465980	GT51
total_10467646	GT51
total_10468116	CE8
total_10468116	CE8
total_10468385	AA1
total_10470478	GT1
total_10472199	CBM50
total_10472475	GT90
total_10473003	GH92
total_10473484	GH13
total_1047461	GT2
total_1047461	GT2
total_1047461	GT2
total_1047461	GT2
total_1047461	GT2
total_10474730	CE11
total_10475488	CBM51
total_10476053	GH4
total_10476259	CBM13
total_10476259	CBM5
total_10476622	CE11
total_10478238	CBM50
total_10478399	GT51
total_10478399	GT51
total_10479544	GH36
total_10479849	GH33
total_10480213	GT51
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480577	CE14
total_10480659	GT2
total_10480659	GT2
total_10480659	GT2
total_10480659	GT2
total_10481954	GT20
total_10481954	GT20
total_10481954	GT20
total_10484784	GH115
total_10485033	CE11
total_10485033	GT2
total_10485033	CE11
total_10485033	CE11
total_10485033	GT2
total_10485033	CE11
total_10485033	CE11
total_10485327	GT2
total_10485327	GT2
total_10485327	GT2
total_10486018	GT19
total_10488697	GT2
total_10488697	GT2
total_10488697	GT2
total_10488697	GT2
total_10490128	CBM10
total_10490128	CBM2
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490319	CE11
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
total_10490673	GH13
