Query_id	Subject_class
total_1002472	GH5
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_1002502	GH17
total_10025346	GH3
total_10025346	GH3
total_10025346	GH3
total_10025346	GH3
total_10025511	GH4
total_10026123	GT2
total_10026285	CBM10
total_10026285	CBM2
total_10026548	GH4
total_10026649	CBM50
total_10027189	GT2
total_10027198	GT51
total_10027964	GT2
total_10028045	CBM50
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028061	GT51
total_10028328	GH2
total_10028328	GH2
total_10029035	GT2
total_10029035	GT2
total_10029199	GH93
total_10029549	GH33
total_10029549	GH33
total_10029686	CE8
total_10029886	CBM6
total_10029886	CBM6
total_10029886	CE4
total_10029886	CBM6
total_10029886	CBM57
total_1003048	GT51
total_10032015	CBM13
total_10032015	CBM13
total_10032015	CBM13
total_10032015	CBM13
total_10032015	CBM13
total_10032015	CBM13
total_10032324	CBM50
total_10032324	CBM50
total_10032519	GH4
total_10032647	GT2
total_10032647	GT2
total_10032647	CE11
total_10032647	GT2
total_10033344	GH39
total_10033752	GH39
total_10033800	GT30
total_10034677	GT4
total_10034752	GH18
total_10034752	GH18
total_1003530	GH4
total_10036200	GH77
total_10036200	GH77
total_10036200	GH77
total_10036233	GH1
total_10036233	GH1
total_10036233	GH1
total_10036233	GH1
total_10036342	GH2
total_10036695	CE9
total_10036695	CE9
total_10036695	CE9
total_10037051	GT2
total_10037051	GT2
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037167	GH109
total_10037440	CBM50
total_10037845	GH97
total_10037845	GH97
total_1003785	GT4
total_10037916	GH92
total_10037916	GT51
total_10038827	GH2
total_10039064	GH3
total_10040712	GT2
total_10040853	GT2
total_10041187	CBM12
total_10041187	CBM12
total_10041187	CBM12
total_10041187	CBM12
total_10041187	CBM12
total_10041187	CBM12
total_10041358	GT2
total_10041390	GH4
total_10042347	CBM9
total_10042347	CBM9
total_10042944	GT2
total_10042944	GT2
total_10042944	GT2
total_10042944	GT2
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043355	CE4
total_10043455	CE12
total_10043456	CE12
total_10043456	CE12
total_10043766	GH39
total_10044067	GT2
total_10044591	AA7
total_10044650	GT51
total_10045228	CBM50
total_10045228	CBM50
total_10046267	GT4
total_10046267	GT4
total_10046267	GT4
total_1004715	GT83
total_1004715	GT83
total_10047331	GH8
total_10047331	GH8
total_10047496	GT2
total_10048316	GH6
total_10048316	GH9
total_10048316	CBM3
total_10048316	GH48
total_10048316	CBM3
total_10048316	CBM3
total_10048809	GT20
total_10049221	GH3
total_10049419	GT4
total_1004958	GH2
total_10050064	GH99
total_10050065	GH43
total_10050150	CBM50
total_10050150	CBM50
total_10050150	CBM50
total_10050150	CBM50
total_1005023	GH16
total_10050664	GH65
total_10050664	GH65
total_10051199	GH13
total_10051308	GH78
total_10052934	CE16
total_10053668	GH77
total_1005632	GT83
total_10056479	GT9
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056499	GT5
total_10056846	CE11
total_10056846	CE11
total_10056846	CE14
total_10056846	CE11
total_10056846	CE11
total_10056846	CE11
total_10056846	CE11
total_10057391	GH4
total_1005751	CBM9
total_1005751	CBM9
total_10057627	GH15
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057760	GT51
total_10057860	CE4
total_10057860	CE4
total_10058305	GT2
total_10058557	CE4
total_10059002	GH78
total_10059002	GH79
total_10059339	GH5
total_1005948	GH13
total_1005948	GH13
total_10059548	GH94
total_10059548	GH94
total_10059548	GT84
total_10059548	GH94
total_10059548	GH94
total_10059548	GT84
total_10059548	GH94
total_10059548	GT84
total_10059548	GT84
total_10059548	GT84
total_10061584	GH106
total_10061911	CE14
total_10062110	CBM47
total_10062289	GT4
total_10062289	GT4
total_1006233	GT2
total_1006233	GT2
total_10062665	GH43
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT30
total_10062814	GT9
total_100630	GT9
total_100630	GT9
total_100630	GT9
total_10063045	CBM12
total_10063045	GH16
total_10063045	CBM6
total_10063045	CBM6
total_10063045	GH64
total_10063045	CBM56
total_10063045	CBM32
total_10063045	CBM6
total_10063282	GT2
total_10063282	CE11
total_10063282	GT2
total_10064131	GT2
total_10064194	CBM10
total_10064194	CBM2
total_10064194	GH55
total_10064541	GH1
total_10064541	GH1
total_10064596	CBM2
total_10064596	CBM10
total_10065056	GH2
total_10065298	GT9
total_10065490	GT66
total_10065490	GT66
total_10066354	CBM50
total_10067028	GT90
total_10067111	GH2
total_10067419	CE11
total_10067419	CE11
total_10067419	CE11
total_10067419	CE11
total_10067419	GT2
total_10067420	GT2
total_10067420	GT2
total_10067801	AA1
total_10067801	AA1
total_10067863	GH1
total_10067863	GH1
total_10067863	GH1
total_10067926	GH38
total_10068880	CBM50
total_10069413	CBM9
total_10069413	CBM9
total_10071013	GT51
total_10071621	CE16
total_10071744	GH57
total_10071744	GH57
total_10072357	GH28
total_10072557	GT2
total_10073965	GT2
total_10074523	GT49
total_10074528	GH93
total_10074626	CE11
total_10074626	CE11
total_10075378	GH43
total_10076503	GH39
total_10076503	GH39
total_10076503	GH39
total_10076503	GH39
total_10077444	GT25
total_10077444	GT25
total_10077444	GT25
total_10077604	GH32
total_10077604	GH32
total_10077604	GH32
total_10077604	GH32
total_10077604	GH32
total_10077604	GH32
total_10077604	GH32
total_10077632	GT1
total_10077632	GH38
total_10077843	GT2
total_10078313	CBM10
total_10078313	CBM2
total_10078457	GH39
total_10079127	GT2
total_10079141	GT2
total_10079751	CE4
total_10079751	CE4
total_10079751	CE4
total_10079751	CE4
total_10080632	GT83
total_10080632	GT83
total_10081062	CBM50
total_10081062	CBM50
total_10081544	GH1
total_10081544	GH1
total_10083138	GH4
total_10083557	GH4
total_10083695	GT41
total_10083695	GT41
total_10084045	GT51
total_10084045	GT51
total_10084045	GT51
total_10084045	GT51
total_10084045	GT51
total_10084045	GT51
total_10084110	CBM50
total_10084110	CBM50
total_10084110	GH23
total_10084110	CBM50
total_10084110	GH23
total_10085268	GT9
total_10085640	GT30
total_1008604	GH109
total_1008604	GH109
total_1008604	GH109
total_1008604	GH109
total_1008604	GH109
total_10086237	GT2
total_10086386	CBM50
total_10086386	CBM50
total_10086448	AA1
total_10086511	GT2
total_10087070	GT1
total_10087070	GT1
total_10087856	CBM32
total_10088070	GT2
total_10088695	GT4
total_10088730	CBM48
total_10089526	CBM6
total_10089526	GH86
total_1009017	GT2
total_1009019	GT26
total_1009019	GT26
total_1009022	GT4
total_1009022	GT4
total_1009022	GT4
total_1009022	GT4
total_10091179	GH28
total_10091179	GH51
total_10091207	CBM50
total_10091207	CBM50
total_10091901	CBM13
total_10092142	GT2
total_10092777	GT51
total_10093355	GT51
total_10093355	GT51
total_10093883	GT2
total_10095125	GH4
total_1009529	CBM6
total_1009529	GH43
total_10095450	GT83
total_10095450	GT83
total_10095589	CE11
total_10095809	GH77
total_10095809	GH77
total_10095809	GH13
total_10095809	GH13
total_10095809	GH77
total_10096196	CBM2
total_10096196	CBM2
total_10096196	CBM13
total_10096196	CBM2
total_10097281	GT49
total_1009762	CBM32
total_10097704	CBM50
total_10097704	CBM50
total_10097759	GT66
total_10097759	GT66
total_10097780	GT4
total_10097780	GT4
total_10097909	GT4
total_10098079	GT66
total_10098079	GT66
total_10098189	GT30
total_10098890	GH73
total_10098994	CBM50
total_10099623	GT8
total_1010103	GH26
total_1010103	GH26
total_10101405	GH28
total_10101632	GH28
total_10101632	GH28
total_10101632	GH28
total_10101632	GH28
total_10101632	GH28
total_10101632	GH28
total_10101632	GH55
total_10101636	GH18
total_10101960	CBM35
total_10101960	CBM35
total_10102148	GH74
total_10102829	GT2
total_10102829	CE11
total_1010290	GH3
total_1010290	CBM13
total_1010290	CBM13
total_1010291	GH55
total_10102915	CE11
total_1010292	CE11
total_10103446	GH2
total_10103495	CBM50
total_101036	GT2
total_10105671	GH17
total_10105671	GT2
total_10105671	GH17
total_10105671	GH17
total_10105671	GH17
total_10105671	GT2
total_10105671	GH17
total_10105671	GT2
total_10105671	GH17
total_10105877	GT26
total_10105877	GT26
total_10105877	GT26
total_10105893	GT2
total_10105903	GH4
total_10106195	GT41
total_10106553	GT2
total_10106716	GT35
total_10106899	GT2
total_10107066	GT51
total_10107519	CBM13
total_1010765	GT51
total_1010765	GT51
total_1010765	GT51
total_10110419	CBM50
total_10110419	CBM50
total_10111138	GH1
total_10111212	GT2
total_10111232	GH93
total_10111347	GT66
total_10111347	GT66
total_10111977	GT2
total_10111977	GT2
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_10112729	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_1011364	GT51
total_10114092	GH63
total_10114092	GH63
total_10114092	GH63
total_101164	GT4
total_101164	GT17
total_10116586	GT2
total_1011672	CBM2
total_1011733	CBM50
total_1011733	CBM50
total_10117361	GT4
total_10117361	GT4
total_10117361	GT4
total_10117433	CBM50
total_10117433	CBM50
total_10117554	CE1
total_10117554	CE1
total_10117984	GT2
total_10118302	CBM9
total_10118302	CBM9
total_10119016	GT2
total_10119016	CE11
total_10119016	GT2
total_10119016	CE11
total_10119016	CE11
total_10119016	CE11
total_1011961	CBM9
total_10120153	GH39
total_10120673	GT41
total_10121053	GT51
total_101211	GH13
total_101211	GH13
total_101211	GH13
total_10122967	GT4
total_10123056	CBM50
total_10123056	CBM50
total_10123207	GH13
total_10123288	GH76
total_10123662	GT81
total_10123662	GT81
total_10123662	GT81
total_10123699	GH65
total_10123699	GH65
total_10123699	GH65
total_10124643	CBM10
total_10124643	CBM2
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125012	CE12
total_10125641	GT4
total_10125641	GT4
total_10125787	GH35
total_10126190	CBM13
total_10126649	CBM9
total_10126649	CBM9
total_10126857	CBM2
total_10128736	CE14
total_10128741	CBM13
total_10128771	GT80
total_10129377	CBM6
total_10129377	CBM6
total_10129377	CBM6
total_10129377	CBM6
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_1012956	GT51
total_10130144	GH78
total_10130262	CBM50
total_10130262	CBM50
total_10130262	CBM50
total_10130262	CBM50
total_10130262	CBM50
total_10130262	CBM50
total_10131671	GT2
total_1013187	GH78
total_10132343	CBM2
total_10132346	GH78
total_10132616	GT4
total_1013487	CBM20
total_1013487	GH13
total_1013487	GH13
total_10135390	GT26
total_10135905	CE11
total_10135905	CE11
total_10135968	GH13
total_10135968	GH13
total_10135968	GH13
total_10136476	GH4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10137052	GT4
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138002	GH94
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138546	GT51
total_10138678	CBM13
total_1013931	CBM35
total_1013931	CBM35
total_1013931	CBM35
total_10139641	GH103
total_1014040	GH1
total_10140506	GT2
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_1014065	GH94
total_10140894	CBM50
total_10140894	CBM50
total_10141476	GT83
total_10143195	GH99
total_10143322	CBM6
total_10143322	CBM6
total_10143322	CBM6
total_10143322	CBM32
total_10143322	CBM6
total_10143322	CBM6
total_10143413	CE9
total_10143413	CE9
total_1014368	GH43
total_1014418	GT83
total_10144421	GH23
total_10144421	GH23
total_10144421	GH23
total_10144421	GH23
total_10144421	GH23
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_10144544	GH103
total_1014476	CBM35
total_10145049	GH1
total_10145206	GT1
total_10145325	GT2
total_10145341	PL1
total_10145370	AA7
total_10145390	CE1
total_10145513	GT2
total_10146085	GT20
total_10146085	GT20
total_10146085	GT20
total_1014621	GT2
total_10146409	GH13
total_10146820	GT30
total_10147091	CBM48
total_10147778	GH73
total_1014778	GT2
total_1014785	GH32
total_10148214	GH4
total_1014843	CBM5
total_10148434	GH1
total_10148434	GH1
total_10148434	GH1
total_10148506	CE15
total_10148793	AA4
total_10148793	AA4
total_10148793	AA4
total_10148793	AA4
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_1015086	GH2
total_10150915	GT2
total_1015152	CBM50
total_1015152	CBM50
total_1015196	GT19
total_1015196	GT19
total_1015196	GT19
total_1015196	GT19
total_1015196	GT19
total_1015196	GT19
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10152458	GT87
total_10153369	CBM12
total_10153369	CBM12
total_10153369	CBM5
total_10153369	CBM12
total_10153466	GT4
total_10153905	GH26
total_10153922	CBM6
total_10153922	CBM6
total_10154570	GH2
total_10154570	GH2
total_10154632	GT28
total_10154632	GT28
total_10154632	GT28
total_10154662	CBM50
total_10154662	CBM50
total_1015614	CE1
total_10157377	GT2
total_10157407	GH121
total_10157407	GH121
total_10157407	GH121
total_10157642	CE11
total_10158552	GT4
total_10158925	GT39
total_10159096	CE11
total_10159096	CE11
total_10159096	GT2
total_10159096	CE11
total_10159096	CE11
total_10160303	GT4
total_10160380	GH1
total_10160380	GH1
total_10160380	GH1
total_10160900	GH32
total_10160908	GT66
total_10161354	GH39
total_10161919	GT51
total_10162841	GH78
total_10163313	CBM50
total_10163313	CBM50
total_10164312	GT9
total_1016533	GH15
total_1016533	GH15
total_1016533	GH15
total_1016533	GH15
total_1016533	GH15
total_1016533	GH15
total_1016533	GH15
total_10165336	GH13
total_10165336	GH13
total_10165336	GH13
total_10165336	GH13
total_10165336	GH13
total_10165411	GT4
total_10165411	GT4
total_1016654	CE11
total_10167127	GH13
total_10167127	CBM48
total_10167127	GH13
total_10167127	GH13
total_10167782	GT89
total_10168155	GH15
total_10168155	GH15
total_10168155	GH15
total_10168155	GH15
total_10168644	AA4
total_10168644	AA4
total_10169518	GH78
total_10169684	GH33
total_10170075	CBM50
total_10170075	CBM50
total_10170534	CBM50
total_10170534	CBM50
total_10171882	CE4
total_10171882	CE4
total_1017239	CE14
total_10173184	GT9
total_1017383	GT2
total_10173919	GH13
total_10173919	GH13
total_10173919	GH13
total_10173919	GH13
total_10173919	GH13
total_10173919	GH13
total_10174705	CBM48
total_10174705	GH13
total_10174705	CBM48
total_10174705	CBM48
total_10174705	CBM48
total_10175131	GT9
total_10175208	GH13
total_10175208	CBM48
total_10175278	GH74
total_10175278	GH74
total_10175278	CBM2
total_10175278	GH74
total_10175278	CBM2
total_10175278	CBM2
total_10175406	GT1
total_10176264	GT27
total_10176264	GT27
total_10176511	GT51
total_10176511	GT51
total_10176511	GT51
total_10176511	GT51
total_10176511	GT51
total_101767	GH39
total_1017681	GT51
total_1017681	GT51
total_1017681	GT51
total_1017681	GT51
total_1017681	GT51
total_1017681	GT51
total_1017681	GT51
total_10177002	GH2
total_10177002	GH53
total_10177037	GT4
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10177582	GT51
total_10178864	GT30
total_10178864	GT1
total_1017908	CBM50
total_1017908	CBM50
total_10179080	GH53
total_10179080	GH53
total_10179080	GH53
total_10179287	GT1
total_10179287	GT1
total_10179287	GT1
total_10179287	GT1
total_10179440	GT51
total_10179440	GT51
total_10180200	GT2
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_10180271	GT51
total_1018037	CE11
total_10180394	GT2
total_10180405	CBM50
total_10180405	CBM50
total_10180819	GH1
total_10180819	GH1
total_1018082	GH3
total_1018082	GH3
total_10180888	GH5
total_10181089	GT49
total_10181191	GT41
total_10181191	GT41
total_10181191	GT41
total_10181191	GT41
total_10181191	GT41
total_10181191	GT41
total_10181465	GH43
total_10181569	CBM50
total_10181569	CBM50
total_10181737	GT19
total_10181737	GT19
total_1018211	GH102
total_1018211	GH102
total_1018211	GH102
total_1018211	GH102
total_1018211	GH102
total_10182394	CBM57
total_10183419	GT4
total_10183504	GH2
total_1018437	CE16
total_10184400	GT2
total_10184400	GT2
total_10184572	CBM48
total_10184572	CBM48
total_10184960	GH13
total_10184960	GH13
total_10185280	GH2
total_10185354	GH53
total_10185354	GH53
total_10185354	GH53
total_10186544	CE11
total_10186673	GH39
total_10186673	GH39
total_1018712	CE6
total_1018712	GH43
total_10187173	CE8
total_10187502	CBM50
total_10187502	CBM50
total_10187652	CBM27
total_10187652	CBM27
total_10189028	CBM50
total_10189028	CBM50
total_10189158	GT9
total_10190571	CBM50
total_10190571	CBM50
total_10191970	GT41
total_10191970	GT41
total_1019204	CBM50
total_1019204	CBM50
total_10192663	GT2
total_10192663	GT2
total_10192663	GT2
total_10192730	GH4
total_10192993	CBM6
total_10192993	CBM13
total_10192993	CBM13
total_10192993	CBM57
total_10192993	GH2
total_10192993	GH43
total_10192993	GH5
total_10192993	GH43
total_10192993	GH43
total_10193146	CBM51
total_10193146	CBM51
total_10193317	CBM6
total_10194289	GH133
total_10194289	GH133
total_10194289	GH133
total_10194289	GH133
total_10195365	GT2
total_10195694	GT2
total_10195694	GT2
total_10195694	CE11
total_10196733	GH3
total_10196951	GT64
total_10196951	GT64
total_10196952	GT4
total_10196952	GT4
total_10196952	GT4
total_10196986	CBM50
total_10196986	CBM50
total_10198482	GT83
total_10198482	GT83
total_10198482	GT83
total_10199599	GT30
total_10199630	GH94
total_10199630	GT84
total_10199820	GT19
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200037	CE11
total_10200116	CE11
total_10200144	CE8
total_10201167	CBM50
total_10201167	CBM50
total_10203017	CBM47
total_10203608	GT20
total_10203608	GT20
total_10203608	GT20
total_10204054	GT9
total_10204580	GT4
total_1020480	GT2
total_10206081	CBM50
total_10206081	CBM50
total_10207900	GH2
total_10208113	GT66
total_10208113	GT66
total_10209104	GH2
total_10209751	GH23
total_102102	GH2
total_10210577	CBM5
total_10210578	CBM5
total_10212224	GT4
total_1021244	CBM13
total_10212918	GH43
total_1021414	GT2
total_10214950	GT51
total_10215708	CBM50
total_10215708	CBM50
total_10216072	GT2
total_10216072	GT2
total_10216093	GH39
total_10216093	GH39
total_10216627	GT80
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_1021677	GH39
total_10218241	CE11
total_10218876	GH1
total_1021888	GT4
total_1021888	GT4
total_10219885	GH78
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10219927	CBM12
total_10220321	CBM50
total_10220321	CBM50
total_10220908	GT2
total_10220908	GT2
total_10220908	GT2
total_10220908	GT2
total_1022167	GH27
total_10222493	CE11
total_10222516	GT4
total_10222516	GT2
total_10222516	GT2
total_10222516	GT4
total_10222545	GT41
total_10222545	GT41
total_10222703	CBM50
total_10222703	CBM50
total_1022301	GH39
total_10223228	GT2
total_1022407	GH115
total_10224749	CE11
total_10224790	GT19
total_10224850	GT4
total_10224850	GT4
total_10226444	GT41
total_10226444	CE4
total_10226444	GT41
total_10226608	CE11
total_10226873	GH4
total_10227786	GT2
total_10227956	GT51
total_10228013	CE11
total_10228135	AA7
total_10229200	GT51
total_10229298	CE16
total_10229870	GH4
total_10229955	GH16
total_10229955	GH16
total_10230993	GH3
total_10230993	GH3
total_10231517	GT2
total_10231695	CBM35
total_10231695	CBM35
total_10231695	CBM35
total_10231695	CBM13
total_10231695	CBM35
total_10231695	CBM35
total_10232329	CBM50
total_10232329	CBM50
total_10232426	AA7
total_10232429	CBM2
total_10232954	GT9
total_10233204	GH78
total_10233433	GT2
total_10233452	GH10
total_10233750	GT41
