Query_id	Subject_class
total_10157322	GT41
total_10157654	GT8
total_10158469	CBM50
total_10158469	CBM50
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10158654	GT4
total_10159613	CE4
total_1016268	CE3
total_1016268	GH16
total_1016268	CBM6
total_1016268	CE3
total_1016268	GH16
total_10168228	CE1
total_10168228	CE1
total_10168304	GT1
total_10169176	GH16
total_10170384	GH76
total_10171902	GT51
total_101796	CBM13
total_101796	CBM13
total_101796	CBM13
total_101796	CBM13
total_101796	CBM13
total_1018423	CE11
total_10185729	GH130
total_10185741	CBM5
total_10185888	CBM50
total_10186045	GH76
total_10186865	GT47
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10186988	GH3
total_10187956	CE9
total_10187956	CE9
total_10188131	GT29
total_10189391	GH78
total_10190285	GT1
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	GH23
total_10192306	GH23
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10192306	CBM50
total_10192306	CBM50
total_10192306	GH23
total_10196296	GH28
total_10197323	GT35
total_1019760	PL4
total_10198818	GH47
total_10201144	CBM2
total_10201144	CBM10
total_10202395	GH10
total_10202395	GH10
total_10202395	GH10
total_10202395	GH10
total_10202395	GH10
total_10202395	GH10
total_1020308	GT2
total_10203188	GH76
total_10204505	GH16
total_10204505	GH16
total_10204505	GH16
total_10204505	GH16
total_10204505	GH16
total_10204820	GT2
total_10204820	GT2
total_10206333	GH33
total_10206333	GH33
total_10206458	AA4
total_10206952	CE8
total_10208023	GH3
total_1020928	GH95
total_1020928	GH1
total_10210240	CBM32
total_10214836	GT80
total_10215585	GH95
total_10215585	GH1
total_10219535	GH28
total_10220562	GH12
total_10220562	GH12
total_1022292	GT29
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10225944	GT35
total_10227457	GT47
total_10230264	CBM5
total_10231399	CBM12
total_10231399	AA10
total_10237099	GH23
total_10237777	GH20
total_10237777	GH20
total_10237777	GH20
total_10237777	GH20
total_10237777	GH20
total_10237777	GH20
total_10238175	GH1
total_10238175	GH1
total_10238175	GH1
total_10238175	GH1
total_10238176	GT4
total_10242242	GH27
total_10242671	GT29
total_10242672	CE1
total_10243317	CBM48
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10243658	GH4
total_10246505	AA6
total_1024743	CBM5
total_10248365	CE11
total_10248365	CE11
total_10248365	GT2
total_10248365	CE11
total_10248365	CE11
total_10248365	CE11
total_10248365	CE14
total_10248997	GH1
total_10248997	GH1
total_1025070	GH15
total_10256888	GH72
total_10256896	GH2
total_10258085	GT28
total_10261868	GH12
total_10261868	GH12
total_10262915	CBM2
total_10262915	CBM2
total_10262915	CBM2
total_10262915	CBM2
total_10262943	GT41
total_10262943	GT41
total_10262943	GT41
total_1026400	GT4
total_10264541	GH103
total_10266818	GH103
total_10266818	GH103
total_10266818	GH103
total_10266818	GH103
total_10266818	GH103
total_1026702	CE4
total_1026702	CE4
total_10267569	GH16
total_10273024	GT2
total_10273238	GT30
total_10273238	GT30
total_10273238	GT30
total_10273238	GT30
total_1027372	GH2
total_10274112	GH12
total_10274112	GH12
total_102752	GH76
total_10278826	GT28
total_10282866	GH16
total_1028332	GH78
total_10286121	CBM50
total_10288726	GT51
total_10291576	GT2
total_10291576	GT2
total_10291879	PL9
total_10292393	PL9
total_10298151	GT1
total_10298435	GH2
total_10298435	GT2
total_10301761	GH18
total_10303087	GT9
total_1030525	CBM6
total_1030525	CBM6
total_1030525	CBM6
total_1030525	CBM6
total_1030525	CBM6
total_1030533	GT51
total_10305738	GT47
total_10306484	GT35
total_10310349	GT28
total_10310880	GH35
total_10311306	GH35
total_10312088	CBM5
total_10312319	GH28
total_10318475	GT4
total_10318475	GT4
total_10319486	CBM35
total_1032156	GH31
total_1032156	GH31
total_1032156	GH31
total_10322280	GT2
total_10322878	CE1
total_10322878	CE1
total_10322975	GT29
total_10323061	CBM5
total_10327290	GT87
total_10327290	GT87
total_10327290	GT87
total_10327290	GT87
total_10327290	GT87
total_10327290	GT87
total_10328891	CBM3
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10329259	GH20
total_10330525	GT4
total_10339773	GT2
total_1034111	GT2
total_10341671	GT8
total_10342661	CBM5
total_1034373	GT4
total_10344040	GT2
total_10344372	GH28
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344678	GT4
total_10344925	GT51
total_10344925	GT51
total_10345935	GT34
total_10346046	GT51
total_10346167	CE11
total_10347256	GT28
total_10348825	CBM57
total_10349581	CBM47
total_10351596	CE9
total_10351596	CE9
total_10352592	GT4
total_10352592	GT4
total_10352592	GT4
total_10352593	GT28
total_10353269	GH47
total_10356577	GH51
total_10356577	GH51
total_10356577	GH51
total_10356577	GH51
total_10357293	GH16
total_10357293	GH16
total_10357293	GH16
total_10357293	GH16
total_10357293	GH16
total_10357825	GH13
total_10358366	CBM6
total_10358495	CE14
total_10359281	GT51
total_1036066	GH76
total_10361278	GH18
total_10363355	PL9
total_1036360	GH89
total_1036361	GH18
total_1036361	GH18
total_1036361	CBM6
total_1036361	CBM6
total_1036361	CBM12
total_1036361	CBM12
total_10363649	GH2
total_103639	GH109
total_103639	GH109
total_103639	GH109
total_10364050	GT2
total_10369855	GH28
total_10370543	GH1
total_10370543	GH1
total_10371148	CE11
total_10371148	CE11
total_10371148	CE11
total_10371148	CE11
total_10371148	CE11
total_10371148	CE11
total_10377729	GH43
total_10379219	CE4
total_10380649	GH3
total_10380649	GH3
total_10380955	CBM13
total_10381942	GH47
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_10382114	AA3
total_1038244	GT4
total_1038244	GT4
total_1038244	GT4
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_1038285	GT41
total_10385275	GT34
total_1038586	GH4
total_10388529	GH1
total_10394665	GH3
total_10396122	GH20
total_10400244	GH67
total_10400244	GH67
total_10400244	GH67
total_10400244	GH67
total_10400244	GH67
total_10400443	GH28
total_1040219	CBM6
total_1040219	CBM6
total_1040219	CE4
total_1040219	CBM57
total_10404107	GH28
total_10407350	GT2
total_10408689	GT26
total_10409546	GT2
total_10409546	GT2
total_10411906	CBM13
total_10412507	GH72
total_10413711	AA3
total_10413711	AA3
total_10416932	CBM13
total_10417031	GH28
total_10418722	GT51
total_10422657	GH92
total_10422780	GT28
total_10423194	GH5
total_1042400	GT9
total_10424673	GH2
total_10427161	GT9
total_10428897	CBM13
total_10428897	CBM13
total_10428897	GH3
total_10430735	GH33
total_10435479	GH20
total_10436092	CBM50
total_10437091	GH20
total_10437174	GH73
total_10441527	GH130
total_10445248	GT34
total_10446068	GH23
total_10446068	CBM50
total_10446720	GH5
total_10448843	GT32
total_1044920	CBM51
total_1044920	CBM6
total_10450790	CBM2
total_10451091	CE9
total_10456474	CBM13
total_10456474	GH10
total_10456479	GH38
total_10456617	GT4
total_10456617	GT4
total_10456617	GT4
total_10456617	GT4
total_10456935	GT28
total_10457283	GT82
total_10457283	GT82
total_10457706	GH28
total_10457978	GT32
total_10457978	GT32
total_10457978	GT32
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_10458939	GH129
total_1045932	GT51
total_10462648	GT30
total_10466448	GT2
total_10467082	CBM5
total_10473584	GT51
total_10476259	CBM13
total_10476259	CBM5
total_10477073	CE4
total_10477298	GT26
total_10477298	GT26
total_10477298	GT26
total_10477298	GT26
total_10477298	GT26
total_10477298	GT26
total_10479283	CBM35
total_10479283	CBM35
total_10479587	CBM50
total_10479587	CBM50
total_1048047	CBM5
total_10480726	CE11
total_10480726	CE11
total_10480726	CE11
total_10480726	CE11
total_10480726	CE11
total_10480726	CE11
total_10480726	CE11
total_1048300	CBM13
total_1048300	CBM13
total_1048300	CBM13
total_1048300	CBM13
total_1048300	CBM13
total_1048300	CBM13
total_10483088	GT2
total_10483088	GT2
total_10483145	GH2
total_10485452	GT2
total_10485452	GT2
total_10485452	GT2
total_10485728	GT9
total_10487393	GT35
total_10489374	CE9
total_1049258	GH3
total_1049258	GH3
total_10495821	GH19
total_10495821	GH19
total_10497911	GH23
total_10497911	GH23
total_10498437	CE11
total_10499243	CE11
total_10499243	CE11
total_10504277	GT47
total_1050895	GT2
total_1050895	GT2
total_1050895	GT2
total_1050895	GT2
total_10510056	GT2
total_1051056	CBM13
total_1051056	GH59
total_1051160	CBM13
total_1051160	CBM13
total_1051497	GT28
total_10516184	CBM50
total_10517793	GT41
total_10517793	GT41
total_10517793	GT41
total_10517793	GT41
total_10517793	GT41
total_10517962	GH43
total_10518612	GT28
total_1051882	GH73
total_10522179	GH92
total_10527445	CBM2
total_10527445	CBM2
total_10527445	CBM2
total_10527445	CBM2
total_10527482	GT29
total_1052845	GH92
total_10529292	GH23
total_10529292	GH23
total_1053036	PL17
total_10533621	CBM57
total_10536213	CBM50
total_10536213	CBM50
total_10536213	CBM50
total_10536213	CBM50
total_10536213	CBM50
total_10536213	CBM50
total_10536213	CBM50
total_10536875	GT51
total_10539869	GT30
total_10539870	GT30
total_10539870	GT30
total_10539870	GT30
total_10539870	GT30
total_10539870	GT30
total_10539874	CE11
total_10539874	CE11
total_10544388	GT66
total_10545706	CBM9
total_10547797	CBM48
total_10548873	CE9
total_10548873	CE9
total_10548873	CE9
total_10548963	GH18
total_1055187	GH18
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553234	GT41
total_10553527	GH28
total_1055898	CBM32
total_10560725	CE11
total_10560725	CE11
total_10560725	CE11
total_10560725	CE11
total_10564552	CE9
total_1057103	GH3
total_10573685	GT2
total_10577902	GH12
total_10577902	GH12
total_1057943	GH95
total_1057943	GH95
total_1057943	GH95
total_1057943	GH95
total_10579910	GT9
total_10581046	GT51
total_10581046	GT51
total_10581046	GT51
total_10581046	GT51
total_10581046	GT51
total_10581919	GH33
total_10584172	CBM51
total_10584523	GT29
total_10584718	GH4
total_10590100	GT35
total_10590142	GT28
total_10595283	GH16
total_10597788	GH23
total_10597788	CBM13
total_10598771	CBM2
total_10600691	CBM5
total_10602506	GT32
total_10604138	GT2
total_10610953	GT47
total_10610986	CBM50
total_10614429	CBM50
total_10615111	GH29
total_10615579	GT56
total_1061613	GT2
total_10618525	GT51
total_10620446	CE11
total_10620446	CE11
total_10621486	GT2
total_10622516	CE7
total_10626179	CE14
total_10626900	GH1
total_10626980	GH18
total_10627167	CBM50
total_10628748	GH3
total_10629513	AA4
total_10629513	AA4
total_10629513	AA4
total_10629513	AA4
total_10629890	GH43
total_10630233	GH1
total_10632798	GH72
total_10635396	GT2
total_10636627	GH73
total_10638360	GT64
total_10638360	GT64
total_10638360	GT64
total_10638417	CBM50
total_10638417	GH73
total_10638417	CBM50
total_10638417	CBM50
total_10638417	GH23
total_10638417	GH73
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE12
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE4
total_10640224	CE12
total_10642577	CE3
total_10645896	GT9
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10650008	CBM50
total_10652476	GT4
total_1065305	GH92
total_1065305	GT51
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_10655420	GH10
total_1065698	GH92
total_10657550	GH18
total_10657550	CBM50
total_10658385	GT1
total_10659808	CE9
total_10663347	GH43
total_10664783	GH130
total_10664788	GH33
total_10665006	GH4
total_10668327	GT28
total_10669883	GT47
total_10671497	GT47
total_10675592	GH73
total_10675592	GH73
total_10677166	GH72
total_10677938	GT28
total_10682268	GH2
total_10686634	CBM5
total_10688314	CBM50
total_10688314	CBM50
total_10688315	GH23
total_10688520	GH3
total_1068882	GH2
total_10690251	GH23
total_10690750	GT2
total_1069095	GH12
total_1069095	GH12
total_1069170	CBM2
total_1069170	CBM2
total_1069170	CBM2
total_1069170	CBM2
total_10692192	GH2
total_10694233	CBM50
total_1069568	CE11
total_1069568	CE11
total_10697129	CE14
total_10698982	GT2
total_10698985	GT2
total_10699335	CBM32
total_10700676	GH39
total_10702430	CBM5
total_10704880	CBM50
total_10705060	GT4
total_10705124	GH1
total_10705124	GH95
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_1070566	GH51
total_10707839	GH33
total_10708106	AA3
total_10708983	CBM51
total_10709759	GH76
total_10711040	CE11
total_10711040	CE11
total_10715436	GH74
total_10717057	CE11
total_10717057	CE11
total_10718000	GH3
total_10718471	GH2
total_10718471	GH2
total_10720269	GH2
total_10722143	GT2
total_10723244	CBM48
total_10724842	GH89
total_10726958	GH28
total_10727830	CBM9
total_10727830	CBM9
total_10727830	GH95
total_10730953	GT51
total_10734480	GT2
total_10736223	GT34
total_10737136	GH18
total_10737136	CBM2
total_10739399	GH3
total_10739399	GH3
total_10742100	GH28
total_10743386	GH3
total_1074527	GT51
total_10746681	CE11
total_10746681	CE11
total_10749049	GH29
total_10749277	GH72
total_10752037	CE14
total_10752037	CE14
total_10752531	GH12
total_10752531	GH12
total_10752719	GH18
total_10753890	GH3
total_10755183	CBM5
total_10757321	GH72
total_10759241	GH76
total_10759783	GT2
total_10759783	GT2
total_10759783	CE11
total_10761779	GT9
total_10762471	GH13
total_10762946	GH4
total_10763390	GH31
total_10763390	GH31
total_10763390	GH31
total_10766780	GT4
total_10766781	GT51
total_10766848	GH47
total_10766939	GT2
total_10766939	GT9
total_10766939	GT2
total_10768069	GT51
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_10769868	GT4
total_1077174	GH18
total_1077174	CBM2
total_10773079	GH28
total_10773497	GH28
total_10773807	GH28
total_10780911	GH9
total_10780911	PL9
total_10780911	PL9
total_10780911	PL9
total_10785238	CBM14
total_10786102	GT1
total_10786173	GH20
total_10787002	CBM9
total_10787002	CBM9
total_10788554	GH39
total_1078904	GH43
total_1078904	GH43
total_10791314	CE11
total_10791314	CE11
total_1079389	CE11
total_1079389	CE11
total_1079389	CE11
total_10797371	CBM5
total_10797778	CE9
total_10799760	CBM50
total_1080307	CBM32
total_10804648	GH3
total_10804648	GH3
total_10806475	GT2
total_10806475	GT2
total_10806475	GT2
total_10806475	GT2
total_108101	CBM5
total_10811507	GT51
total_10813182	GT87
total_10814272	CE14
total_10814272	CE14
total_10814474	GH115
total_1081726	GT66
total_10819882	CE1
total_10819882	CE1
total_10820250	GT4
total_10820250	GT4
total_10820250	GT4
total_10820250	GT4
total_10820250	GT4
total_10820250	GT4
total_10820250	GT4
total_10821633	GT51
total_10826110	GH2
total_10826686	GH2
total_10828723	GT2
total_10828723	GT2
total_10828723	GT2
total_10829699	GH53
total_10829699	GH53
total_10829699	GH53
total_10830700	GH16
total_10830700	PL9
total_10830700	GH16
total_10830700	PL9
total_10830700	GH16
total_10831482	AA7
total_10831851	CBM6
total_10831851	CBM6
total_10831851	CBM6
total_10831851	CBM13
total_10831851	CBM6
total_10831851	CBM13
total_10831851	CBM6
total_10831853	GH3
total_10831853	GH3
total_10832919	GT28
total_10833925	CE1
total_1083442	CE14
total_10835247	CE9
total_10835247	CE9
total_10837434	GH12
total_10837434	GH12
total_10838536	GT2
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838709	GH15
total_10838710	AA1
total_10842785	GH95
total_10844249	CBM12
total_10845750	GH2
total_10846774	GT28
total_1084893	CBM50
total_10849036	CBM9
total_1084992	GH35
total_1085034	GT51
total_10854167	GH12
total_10854167	GH12
total_10854660	CE1
total_10854660	CE4
total_10855271	CBM2
total_10856092	PL9
total_10856092	PL9
total_10856756	GT4
total_10856756	GT4
total_10856756	GT4
total_10856756	GT4
total_10856756	GT4
total_1086021	AA4
total_1086021	AA4
total_1086021	AA4
total_1086021	AA4
total_1086021	AA4
total_1086021	AA4
total_10861478	GH1
total_10861665	CBM5
total_10864402	GH53
total_10864402	GH53
total_10864402	GH53
total_10864518	GT1
total_1086896	CBM5
total_10868970	GH28
total_10869546	GT8
total_1087119	GT41
total_1087119	GT41
total_1087119	GT41
total_10872079	CE9
total_10872855	GT2
total_10873167	GT2
total_10873262	GH3
total_10873262	GH3
total_10875311	GH35
total_10875985	GT1
total_1087613	GH18
total_1087879	GT77
total_1087884	GT87
total_1087884	GT87
total_1087884	GT87
total_10879269	GH38
total_10879631	GH13
total_1087983	GH65
total_1087983	GH65
total_1087983	GH65
total_10881049	GT32
total_10881180	GT4
total_10881180	GT2
total_10881722	GT41
total_10881722	GT41
total_10881722	GT4
total_10881722	GT41
total_10881722	GT41
total_10881722	GT41
total_10881722	GT41
total_10881722	GT45
total_10881722	GT2
total_10881891	GT4
total_10881891	GT4
total_10883704	GT41
total_10883704	GT41
total_10883988	GH72
total_10885238	GH92
total_10886551	GH15
total_10886551	CBM20
total_1088863	GT2
total_10888740	GH74
total_1089033	CBM32
total_1089033	CBM32
total_1089033	GH87
total_1089033	GH87
total_10892204	CBM50
total_10892753	CBM50
total_1089496	GT2
total_10895708	CBM42
total_10897935	CE4
total_10897935	GT41
total_10897935	GT41
total_10897935	GT41
total_10897935	GT41
total_10897935	GT41
total_10897935	GT41
total_10899076	GH3
total_10899076	GH3
total_10900143	GT28
total_10902699	GH28
total_10903009	CBM12
total_10903009	CBM5
total_10905347	GH18
total_10905347	CBM50
total_10906815	GT28
total_1090685	GH33
total_10908994	GH78
total_10909728	GH13
total_10911500	GH43
total_10911884	GH51
total_10913843	GT47
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10914548	GT2
total_10916746	GH28
total_10918014	CBM13
total_10918014	CBM13
total_10918975	GH23
total_10918975	GH23
total_10918975	GH23
total_1091916	AA3
total_10922785	GT51
total_1092537	CBM5
total_10926926	GH18
total_10926926	CBM50
total_10928107	GH29
total_10928107	GH29
total_10928922	CBM47
total_10935213	PL9
total_10935213	PL9
total_10935213	PL9
total_10936356	CBM2
total_10936453	CE9
